doc_id,year,pope,region,persons,summary,is_dispute,is_dispute_conf,dispute_parties,dispute_parties_conf,matched_principal,domain,domain_conf,domain_other_detail
149813,1263,Urbain IV (1261-1264),,"Richard, 1st Earl of Cornwall (subject_or_mention) | Alfonso X, Rey de Castilla y LeÃ³n (subject_or_mention)","Urban IV decides among the cardinals that both Richard of Cornwall and Alfonso X of Castile are to be styled 'elected king of the Romans' in papal letters, explaining the reasons. This concerns the live double-election dispute over the empire between Richard and Alfonso; the operative act is a procedural definition of titulature within that pending contest. Both matched persons are the rival claimants/principals. Stake is the contested imperial title (secular sovereignty).",yes,medium,lay_v_lay,high,yes,secular_territorial,high,
149814,1263,Urbain IV (1261-1264),,"Alfonso X, Rey de Castilla y LeÃ³n (addressee) | Richard, 1st Earl of Cornwall (subject_or_mention)","Urban IV writes to Alfonso X of Castile (and in parallel to Richard) that the church deferred taking the judge's role in the imperial business because both parties' envoys declined examination, but now their procurators declare themselves ready to submit; he cites Alfonso, like Richard, to appear by procurators by 2 May. This is the live double-election contest over the empire between Alfonso and Richard; the operative act is the citation to submit to papal judgment. Both matched persons are principals; stake is the imperial throne.",yes,high,lay_v_lay,high,yes,secular_territorial,high,
149815,1263,Urbain IV (1261-1264),,"Richard, 1st Earl of Cornwall (addressee) | Alfonso X, Rey de Castilla y LeÃ³n (subject_or_mention)","Urban IV explains to Richard, complaining about the matter, why he decreed that both Richard and Alfonso of Castile should be styled 'elected king of the Romans', and asks him not to listen to malicious people. Part of the live imperial double-election dispute between Richard and Alfonso; operative act is the pope managing the dispute over titulature. Both matched persons are the rival claimants/principals. Stake is the contested imperial title.",yes,medium,lay_v_lay,high,yes,secular_territorial,high,
149816,1263,Urbain IV (1261-1264),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV notifies friar Florasius, his chaplain, that he forbade the capitanei, sgravatores and priors of the patrimony's cities from usurping appellate jurisdiction in prejudice of the church's rectors; he orders him to excommunicate Crassus, citizen of Todi acting as capitano of Rieti, a favorer of Manfred, and have him expelled from Rieti. The operative matter is the church's assertion of its jurisdictional rights against communal officials usurping appellate cognizance, plus a coercive order against a Manfred-partisan official. Concerns the church's secular/jurisdictional authority in its patrimony; Manfred is background. Coded as the operative jurisdictional conflict between the Roman see and usurping communal officials.",yes,low,church_v_lay,medium,no,secular_territorial,medium,
149817,1263,Urbain IV (1261-1264),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV mandates Manfred elect of Verona, rector of the March of Ancona, to inquire into the crimes of Gerard bishop of Fermo, who allegedly sowed discord between the March's rectors and the church's faithful (so the whole region adhered to Manfred Hohenstaufen), kept a concubine, committed incest with nuns, and gave aid to Manfred. An order to investigate a bishop's grave misconduct; while accusatory, it is an inquiry into clerical crimes, not a live two-party suit. Manfred Hohenstaufen appears as the lord the bishop aided. Domain is clerical discipline (a bishop's conduct/reform).",no,medium,,,,ecclesiastical_appointments,high,
149818,1263,Urbain IV (1261-1264),,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Urban IV mandates his legate (Master Gualo) that since Mainz has long aided the church against Frederick II and is burdened by debts from hostile incursions, he should impose 1000 marks (owed by the archbishop to the Roman church) on the monasteries and churches of Mainz diocese for payment. A fiscal mandate apportioning a church debt; Frederick is background. Not a dispute; concerns church revenues/debt.",no,medium,,,,ecclesiastical_property,medium,
149820,1263,Urbain IV (1261-1264),,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Urban IV writes to his legate (Master Gualo) that the bishop and clergy of Pavia complained of heavy pecuniary exactions, first by Frederick II, then by Uberto Pelavicino, and now by the legates; he orders that, after receiving 100 pounds, the legate not molest them further. A relief mandate over excessive exactions on the Pavia clergy; Frederick is recited background. The grievance against the legate's exactions is resolved by remission rather than adjudicated as a contested claim. Concerns church revenues/exactions.",no,low,,,,ecclesiastical_property,medium,
149821,1263,Urbain IV (1261-1264),,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Urban IV mandates (Ludovicus dean of Mainz, his chaplain) that, since Mainz long aided the church against Frederick II and is pressed by debts from hostile incursions, he impose 1000 marks of silver to be paid by the monasteries and churches of Mainz diocese subject to the archbishop. A fiscal apportionment mandate; Frederick is background. Not a dispute; concerns church revenues/debt.",no,medium,,,,ecclesiastical_property,medium,
149823,1263,Urbain IV (1261-1264),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV notifies the bishop of Brugnato that by general edict the chapters of cathedral cities adhering to Manfred are forbidden to elect bishops; he orders him to forbid the chapter of Luni (at Sarzana) to elect a bishop should the see fall vacant, reserving provision to the pope. The operative act is reservation/prohibition of episcopal election in a city favoring Manfred; internal church governance of an office. Manfred is background; not a live two-party suit.",no,medium,,,,ecclesiastical_appointments,high,
149825,1263,Urbain IV (1261-1264),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV mandates the bishop of Porto to absolve the Roman noble Peter Romani (excommunicated for once favoring Manfred) under a prescribed form, including an oath never to have or accept Manfred as senator or lord of the City. The operative act is absolution from excommunication under a binding oath-form; Manfred is background. Not a live two-party suit; substantive act is the censure-absolution.",no,medium,,,,excommunication,high,
149827,1264,Urbain IV (1261-1264),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV defines the conditions under which divine office may be celebrated in places under the strictest interdict (places adhering to Manfred, Uberto Pelavicino and others, and places to which Manfred, the counts of Caserta and Acerra, and the Lancia brothers come), revoking prior dispensations. The operative act is regulation of interdict and revocation of celebration-faculties; Manfred and the others appear as the excommunicated adherents. Not a live two-party suit; substantive act concerns the interdict.",no,medium,,,,excommunication,high,
149828,1264,Urbain IV (1261-1264),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV mandates his legate (Master Gualo) that, since Lucca is negotiating with Manfred's vicar in Tuscany about submitting, he should carefully safeguard the 6500 marks assigned for the Lucchese so the money does not reach the commune. An instruction to safeguard funds amid the Tuscan struggle; Manfred is background. Not a live two-party suit; concerns the wider military/political conflict over Tuscany.",no,low,,,,secular_territorial,low,
149830,1266,Clément IV (1265-1268),,"Charles I Stephen d'Anjou, King of Naples and Sicily (addressee)","Clement IV mandates the legate (cardinal-priest of S. Cecilia, Simon) that, since King Charles of Sicily received welcome financial help from Roman merchants John Toque, John Calixtus and partners and church goods of Rome are pledged to them under harsh terms, he provide due satisfaction of 6500 Tours pounds. The transcription is truncated; per the abstract, an administrative mandate on settling a debt for funds advanced to Charles. Not a live adversarial suit; concerns a fiscal/debt arrangement.",no,low,,,,other,medium,fiscal/debt satisfaction to merchants
149831,1264,Urbain IV (1261-1264),,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Urban IV mandates the abbot of S. Ippolito of Faenza to provide for William Azi of Faenza, who with his late father waged war against Frederick II's favorers and thereby illicitly acquired many goods from them and others, by distributing the goods (where rightful claimants cannot be found) for his sustenance and pious uses. An order to dispose of ill-gotten war goods and provide maintenance; Frederick is background. Not a live two-party suit; concerns restitution/disposal of goods.",no,medium,,,,ecclesiastical_property,low,
149832,1264,Urbain IV (1261-1264),,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Urban IV writes to his legate (Master Gualo) that the bishop and clergy of Pavia complained of heavy exactions by Frederick II, then Uberto Pelavicino, and, after the city's return to the church, by the legates; he orders that after receiving 100 pounds the legate not molest them further. A relief mandate over excessive exactions on the Pavia clergy; Frederick is background. Not a live two-party suit; concerns church revenues/exactions (companion to doc 149820).",no,low,,,,ecclesiastical_property,medium,
